X.1,X,Y,habitat_pt,elevation,pc_broad,pc_conif,pc_ag,pc_wet,pc_heath,pc_urban,patches,pc_igrass,pc_sgrass,d_rabbit,r_dens,d_water,d_building,fclass,all_mt_,presence,moran
853,-3.935532841,52.14040869,29,400.6,0,100,0,0,0,0,1,0,0,16915.33030260000,2.81E-06,0.00522717,0.012065547,unclassified,1757,0,-0.000232031
854,-4.412110276,52.1331706,18,188.64,13.30913491,3.644888082,5.414398064,0,0,0.362976407,4,77.26860254,0,6216.50954567000,1.95E-06,0.006377249,0.009442974,unclassified,5046,0,-8.22E-05
855,-3.572121852,51.96973313,18,276.92,0,0,0,3.135580745,0,0,2,0,96.86441926,8209.19884074000,2.61E-06,0.002528223,0.019518233,unclassified,3202,0,-0.000354244
856,-3.575892684,52.01208237,18,325.88,5.799773114,6.055019853,0,0,0.354509359,0,5,2.368122518,85.42257516,2861.87094369000,3.61E-06,0.004805443,0.008330794,unclassified,3202,0,9.15E-05
857,-3.968254125,52.07249243,18,189.29,4.275256223,0,1.800878477,0,0,0.161054173,4,89.07759883,4.685212299,3268.61465697000,1.51E-05,0.000548619,0.010398308,unclassified,2702,0,-0.000150761
858,-3.741578925,52.41572909,29,486.92,6.572637518,0,2.256699577,0,0,0.705218618,6,68.87165021,0,7651.05523428000,8.73E-07,0.003237786,0.023764721,trunk,3301,0,0.000210383
859,-3.300605826,53.29515814,18,180.61,5.989546546,38.45175872,0,0,0,1.002966521,5,1.892922729,49.24424354,7873.09626100000,7.06E-07,0.007817462,0.001076538,unclassified,1882,0,-5.72E-05
860,-3.827846079,52.15394758,29,373.24,0,0,0,0,80.95374892,0,2,0,19.04625108,2977.95463215000,2.39E-06,0.005946797,0.011054237,unclassified,50,0,-0.001181085
861,-3.229317757,51.46116503,12,52.38,2.009541709,0.043371404,1.966170305,0,0,0,5,21.28090213,74.70001446,6466.58185530000,3.06E-06,0.004415631,0.003333513,unclassified,12720,0,-0.000156779
862,-3.418323959,52.99176201,18,216.54,0.073844336,89.38118446,0,0,0,0,4,0.561216955,9.983754246,8541.60255009000,1.34E-06,0.002623884,0.004655575,unclassified,7772,0,0.000901825
863,-3.856575177,51.78851173,18,234.61,0,2.364672365,0,0,72.67806268,0,3,0,24.95726496,7964.64980521000,3.92E-06,0.000836129,0.00785491,residential,5567,0,-3.47E-05
864,-3.857654532,52.02563258,18,186.07,2.173295455,0,0,0,0,0,2,97.82670455,0,1978.58356161000,1.89E-06,0.003672735,0.01795417,unclassified,6544,0,1.06E-05
865,-3.939460381,51.60849548,44,15.9,1.031666428,0,0,0,23.12652242,0,4,7.221664995,68.62014615,8097.03779221000,3.47E-06,0.00988496,0.00550938,service,1502,0,0.000272736
866,-4.522681789,52.06685335,18,106.32,7.422463114,0.391448359,0,0,0,1.430292081,4,90.09334538,0,2870.42059764000,3.97E-06,0.008559674,0.015549134,unclassified,4057,0,-0.0002686
867,-4.344524265,51.85896623,18,64.88,5.172902494,0,0.496031746,0,0,34.33956916,4,59.02777778,0,2178.21685680000,1.08E-06,0.001546679,0.006562654,unclassified,37092,0,6.21E-05
868,-4.756500202,51.72538871,18,56.58,11.98517885,0,7.068547812,0,2.721960952,9.562491093,6,66.99444207,0,1413.94771282000,2.78E-06,0.002515991,0.000187251,residential,7078,0,0.001109738
869,-3.616909237,51.78102504,29,251.68,13.22498882,29.92396004,0.387654689,0,0,0,5,51.99045773,4.472938721,3185.18763582000,5.80E-06,0.002381402,0.033342534,primary,3562,0,-4.65E-06
870,-3.710600982,51.6139621,24,222.56,11.65034135,6.084891659,0,0,0,2.122291481,3,80.14247551,0,4237.84541608000,2.15E-05,0.001956136,0.002970841,residential,3834,0,-3.53E-05
871,-3.332866395,51.51693753,18,61.41,1.661269886,1.126284668,0,0,0,0,4,0.08447135,97.1279741,3316.60213939000,1.44E-06,9.93E-05,0.005068877,primary,9304,0,0.000320302
872,-3.537725545,53.22830918,18,177.31,0,24.65370085,0,0,0,0,2,0,75.34629915,4704.63015706000,5.20E-06,0.006636525,0.007564113,unclassified,37746,0,4.73E-05
873,-3.631505899,51.55405276,18,129.64,0,0,0,0,0,0,3,0,0,7209.11481416000,2.50E-06,0.007064286,0.001030186,unclassified,13570,0,7.21E-05
874,-3.376676352,52.476836,18,354.57,0,29.35178441,0,0,7.909686817,0,3,0,62.73852877,4606.08831748000,2.26E-06,0.001175196,0.027104935,unclassified,67,0,0.000184849
875,-3.385988405,52.43965245,18,409.33,0,0,0,0,0,1.376791233,3,10.41022759,0,6654.07394838000,9.95E-06,0.001612649,0.010671778,unclassified,67,0,0.000659871
876,-3.415816631,52.43393909,18,479.36,37.36077823,0,0.493444241,0,0,1.438037502,4,55.67460877,5.033131256,1595.70766035000,7.88E-07,0.000370102,0.029987025,unclassified,67,0,0.000395969
877,-3.424867724,51.52335579,18,92.12,1.38531848,11.25392745,0,0,0,0,4,78.79177378,8.568980291,5888.09272883000,2.25E-06,0.004392819,0.005587679,unclassified,84320,0,0.000989617
878,-3.180175443,52.44763949,18,394.42,10.86828982,0,0,0,0,0,3,53.31475506,35.81695512,4713.10161847000,3.03E-06,0.005166019,0.033968965,secondary,12174,0,-9.97E-05
879,-3.244713772,52.46259862,24,398.39,1.339864573,6.756951448,0,0,0.345771503,0.561878692,5,74.15358018,16.84195361,6036.05006436000,1.74E-06,0.002929086,0.03216556,secondary,12174,0,-0.00013071
880,-4.193959043,52.17032047,18,222.52,5.769784173,1.251798561,3.26618705,0,0,16.18705036,5,72.77697842,0,1545.82704063000,1.58E-06,0.001801088,0.020680359,unclassified,3252,0,0.000478783
881,-4.033676892,52.25370939,18,245.01,11.42938174,0,13.62733976,0,0,0,3,74.9432785,0,3085.45931316000,3.64E-06,0.000474957,0.005655196,service,2635,0,-0.000126658
882,-3.553641895,52.4359661,18,235.99,27.21554375,15.72546827,0,0,0,5.856863293,4,48.40648588,2.795638803,3343.03015335000,1.67E-06,0.002011687,0.008940238,unclassified,4565,0,-3.69E-05
883,-3.577031649,52.56328517,18,399.87,3.922957088,0,0,0,0,0.552329698,2,95.52471321,0,6680.31756886000,4.33E-06,0.003359221,0.01190416,unclassified,2118,0,0.000340039
884,-4.223679547,52.2615997,44,28.03,1.797311584,1.73689775,1.057242108,0,0,0,7,73.88611992,15.88883854,2152.07505149000,4.98E-06,0.008469948,0.0274267,trunk,6268,0,0.000276767
885,-4.212874932,52.2704665,44,4.78,6.076713116,0,0.675190346,0,0,0.63209309,3,92.61600345,0,4895.87518094000,3.27E-07,0.011964697,0.021743687,trunk,6268,0,0.000212775
886,-4.352208895,52.13740087,18,245.13,5.854937373,0,0,0,0,17.36090883,2,76.7841538,0,3826.78259978000,1.29E-06,0.007586275,0.014033625,primary,2466,0,0.000113387
887,-4.011810893,52.39733488,18,89.86,12.95534665,0,5.89012926,0,0,5.464159812,3,75.69036428,0,3072.91845011000,7.83E-07,0.007687481,0.002255332,service,7439,0,-0.000495621
888,-4.289584322,52.07559772,18,168.89,0.462379151,0,0.434356172,0,0,3.418803419,5,56.59240577,22.53047499,3612.32838448000,2.36E-06,0.000832087,0.002237168,primary,2591,0,-0.000100181
889,-3.46711277,53.32869186,1,1.8,0.409546674,0,6.157322412,0,0,1.172150826,3,92.26098009,0,216.51157182600,7.33E-07,0.00252156,0.002549556,residential,8909,0,6.51E-05
890,-4.009438939,52.31981228,18,244.23,0.314330619,0,5.557936848,0,0,1.08586941,3,93.04186312,0,2925.12679616000,2.99E-06,0.000945153,0.009461176,unclassified,470,0,-9.79E-06
891,-4.180795678,52.12009964,18,195.18,14.65067043,2.314749471,6.732533522,0,0,2.117148906,4,74.18489767,0,4593.96334928000,4.11E-06,0.002772648,0.020753277,unclassified,39,0,-0.000140266
892,-3.183319266,53.09285798,18,293.73,10.51885455,2.821094415,1.190813723,0,0,3.870144599,5,78.52282393,3.076268784,5134.77247969000,2.27E-05,0.020012876,0.011364161,unclassified,5212,0,-0.000152343
893,-3.389587276,52.94649759,27,359.04,0,0,27.02251877,0,1.125938282,1.959966639,4,67.75090353,0,844.71942751500,4.08E-06,0.006586222,0.020572092,unclassified,7772,0,1.36E-05
894,-3.287598772,52.64823812,18,220.79,21.3994087,0,9.981697874,0.675770801,0.070392792,3.913839223,6,62.35393496,0,6061.15673538000,1.36E-06,0.004361781,0.023935425,unclassified,2504,0,-0.001101304
895,-3.419123239,52.54133738,18,253.4,6.741084372,0,0,0,0,6.074224413,2,87.18469121,0,2868.65612707000,1.56E-06,0.002587792,0.008278274,unclassified,3486,0,-4.05E-05
896,-3.459624381,52.57202769,27,375.26,0,0.390681522,0,99.20416727,0,0,4,0,0.130227174,8880.09486403000,1.60E-07,0.004823176,0.009518608,unclassified,3486,0,-0.000469794
897,-3.819362373,53.19112391,18,80.01,3.222143364,8.672817601,0,0,0,0.766501065,4,84.21575586,3.122782115,3385.09939158000,2.91E-06,0.007573561,0.016642535,unclassified,6737,0,7.80E-05
898,-3.516503904,52.28498851,18,241.79,4.859114434,0,20.71592869,0,0,1.006325474,4,46.75100633,0,5150.76078662000,4.18E-06,0.003771576,0.003476416,unclassified,3383,0,0.000311518
899,-4.155467687,52.24344256,18,194.98,0.206703086,42.34460357,0,0,34.99187952,0,4,0,22.45681382,12702.07869720000,2.46E-06,0.002643297,0.009361653,service,6268,0,-0.00018018
900,-3.297826248,52.53147319,12,153.71,8.506075768,0,1.715511079,0,0,0.557541101,3,89.22087205,0,1139.26156879000,8.91E-07,0.00413601,0.007646834,unclassified,17024,0,0.000630772
901,-3.66697352,52.93963768,27,311.75,0.404433793,1.018573996,0,0,72.43858598,0,5,0.389454763,25.74895147,9741.38922393000,3.07E-06,0.00523264,0.003594232,unclassified,3644,0,0.001070839
902,-3.83479294,51.853149,18,463.7,3.016136329,0.512743176,0,0,5.39888403,12.39632031,6,36.0729905,40.11461318,4460.01493282000,4.11E-07,0.0023892,0.019718081,service,388,0,-0.000125996
903,-4.369299106,53.19300823,18,12.03,2.819436113,0,0,0,69.04619076,4.859028194,6,0.329934013,20.36592681,5858.91585915000,2.19E-06,0.000129452,0.002886321,service,1571,0,0.000858059
904,-3.435780776,53.1318278,18,242.98,2.514008784,0,0,0,0,9.647130092,4,34.42374678,0,1699.62920523000,6.42E-07,0.007544309,0.00453015,unclassified,2056,0,0.000551871
905,-2.945945339,52.54749618,18,294.83,0.174647067,33.80876146,0,0,0,0,3,0,66.01659147,445.99397272600,3.39E-05,0.020966085,0.067557528,unclassified,2329,0,0.000161783
906,-4.164818518,51.68957126,1,53.75,10.23752255,0.646422129,0.060132291,0,0,41.62657847,6,42.46843055,0,2416.69082866000,3.47E-06,0.004034494,0.001979451,residential,13113,0,-0.000133794
907,-3.149507495,52.97592828,18,242.49,11.1957459,0,2.112676056,0,0,1.523426272,4,84.90945674,0.258695027,2550.76160739000,2.79E-06,0.001355227,0.000815477,service,5648,0,-0.000476548
908,-3.452074534,51.83045495,18,379.47,0,0,0,0,0,1.369665513,3,11.57727797,0,5206.14514742000,2.74E-06,0.004136454,0.004498368,trunk,5630,0,9.31E-05
909,-3.115505658,52.22004228,3,224.71,0,57.49812734,0,16.05992509,15.16104869,0,5,0,9.198501873,5060.51480371000,5.35E-06,0.003014251,0.016518121,unclassified,3407,0,0.000437769
910,-3.092662771,52.21386821,18,243.6,14.7015147,1.425601426,16.39441639,0,0,0,4,67.47846748,0,1042.00010789000,3.77E-06,0.003031952,0.012839107,unclassified,3407,0,0.000900627
911,-4.553060148,51.84026071,18,55.29,20.9904249,0,0,0,0,28.38120886,4,34.63494913,11.50508677,5383.33280624000,2.73E-06,8.69E-05,0.032344241,service,12230,0,-4.15E-05
912,-3.23099337,52.60606999,18,182.72,32.03978706,0,5.057439059,0,0,2.255533763,4,60.33903054,0,2611.27304578000,5.21E-06,0.000562507,0.017143766,secondary,10999,0,-1.91E-05
913,-4.329264466,51.79640382,18,72.56,0,0,0,0,0,1.539113245,1,98.46088676,0,5631.38685108000,2.10E-06,0.002313776,0.013777943,unclassified,98,0,0.000180317
914,-3.274820014,52.05768486,18,179.03,0,0,28.02329053,0,0,2.030456853,3,66.91549716,3.030755449,4315.14633327000,1.96E-06,0.00347703,0.009641695,unclassified,5951,0,-3.05E-05
915,-3.826071017,51.73830059,23,155.84,2.017456002,0,20.23179282,0,0,1.73129203,3,76.01945915,0,4237.29383789000,4.59E-06,3.70E-05,0.00174077,residential,13300,0,0.000638573
916,-4.089975168,53.19453625,1,93.19,1.165103723,0,0,0,0,0,3,30.98891731,67.84597897,7373.05004006000,4.37E-06,0.002684801,0.001019881,residential,10093,0,0.000671008
917,-3.471880435,52.11300066,18,365.27,4.289269507,0,1.449275362,0,0,0.322061192,7,64.41223833,0.556287513,3792.18774539000,1.09E-07,0.000152172,0.006413902,unclassified,2492,0,-0.000526652
918,-2.963762791,51.92238946,12,182.96,6.673481308,44.1296729,0,0,28.24182243,0,5,1.547897196,19.40712617,4483.53315943000,2.18E-06,0.005416293,0.014408705,unclassified,5042,0,-0.000156866
919,-4.216565031,53.33740712,44,28.43,2.199187561,0,13.96554139,0,0,22.45412523,5,33.85628239,0,5838.16120089000,3.36E-06,0.010741163,0.012344605,service,5368,0,0.000880442
920,-3.593778489,51.58328538,29,167.67,7.183530442,0,0,0,0,0.613228208,2,92.20324135,0,1960.90814114000,2.71E-06,0.001449345,0.00210306,unclassified,6352,0,0.001381912
921,-3.62106815,51.58656431,18,171.62,0,0,2.008760006,0.060413835,0,0.34737955,4,97.20586014,0,6772.24028394000,1.35E-06,0.000595462,0.00295928,unclassified,12733,0,0.000963907
922,-2.749001793,51.59820264,1,13.16,0.908582611,0,0,0,0,5.926754263,3,50.41934582,42.74531731,2298.46524387000,1.06E-05,0.004329606,0.002283232,tertiary,15750,0,0.000262463
923,-4.218027433,52.19697968,18,152.93,3.013293944,0,1.742983752,0,0,0,4,70.08862629,25.15509601,2198.86626458000,2.41E-06,0.005011052,0.01449036,service,3252,0,0.000613692
924,-4.19509371,53.07753184,27,290.92,6.829840246,1.934632859,0,0,0,0.058625238,4,54.97581709,36.20108457,2697.61789477000,3.59E-06,0.005195904,0.015023909,unclassified,2920,0,3.10E-05
925,-3.295506915,52.38217679,18,390.89,31.75514778,2.815520381,0.420226923,0,0,16.87911472,5,47.14946071,0.980529486,101.79739626900,1.76E-05,0.000291607,0.027750049,unclassified,2798,0,-3.57E-05
926,-3.975237752,51.99215683,18,144.19,0,23.17615021,0,0,0,0,2,0,76.82384979,15146.94702040000,3.36E-07,0.000924454,0.017670437,secondary,4778,0,-0.000259279
927,-3.267877997,51.58583153,18,165.94,0,0,0,0,0,0.37644933,2,0,0,4245.82672077000,3.17E-06,0.003598376,0.00881,residential,69433,0,-0.000786649
928,-3.580874674,51.60185171,1,283.65,0,0,0,0,1.256652868,0,4,0.029568303,0,4924.12937577000,1.94E-06,0.000985575,0.003345161,primary,5045,0,0.001182486
929,-4.33176705,53.19748688,18,23.14,0,0,0,0,0,0,1,0,0,2848.92252476000,7.76E-07,0.002240487,0.007822106,service,7017,0,-7.80E-06
930,-3.990353582,52.03602358,18,197.28,0,0,0,0,99.79280746,0,2,0,0.207192541,5090.85648778000,8.79E-07,0.001743231,0.031497234,service,2702,0,8.64E-06
931,-3.710454072,52.39185547,29,465.37,0,98.69252874,0,0,0,0,2,0,0,14637.16948900000,2.33E-06,0.00153867,0.007160629,service,3301,0,-0.000368669
932,-3.743952213,52.37546631,18,481.36,2.440433213,27.50902527,0,0,0,0.144404332,4,53.51624549,16.3898917,2941.14534155000,6.45E-06,0.00086463,0.018260607,service,3301,0,0.000235766
933,-3.953706535,51.62662601,1,51.37,2.271395076,0,1.084407972,0,0,0.483587339,5,47.17174678,0,5299.80515495000,1.17E-06,0.01747552,0.000751562,residential,11917,0,-3.85E-05
934,-3.556283417,51.66410578,27,431.87,2.018220042,0,2.368605466,0,0,27.55430974,4,4.526979678,0,1499.56672187000,2.43E-06,0.003066179,0.017306529,unclassified,3197,0,-0.000541228
935,-3.920522547,52.06466124,18,268.05,11.80106368,0.488716401,5.979588903,0,0,0.215610177,4,81.51502084,0,3011.50387625000,8.14E-07,0.00043216,0.018769772,unclassified,6864,0,-0.000278257
936,-2.93031657,51.73851287,12,85.64,0,0,0,0,0,0,1,0,0,3597.77175725000,3.92E-06,0.004660141,0.004200145,unclassified,7068,0,0.001115047
937,-3.965656335,51.59828995,44,3.02,0,0,0,47.68152676,2.147010586,0,4,3.712539138,46.45892351,4206.40192276000,3.65E-06,0.026614356,0.013087273,primary,31557,0,-0.000237784
938,-3.545394141,53.15756971,18,308.85,0,0,0,0,0,48.26336454,2,0,0,1675.54682057000,4.37E-06,0.001234165,0.00787325,unclassified,369,0,0.000615686
939,-3.4256783,51.61885722,18,218.17,14.43986937,1.930995314,2.356950163,0,0,4.358937953,5,68.74911259,8.164134602,10714.89302760000,2.22E-06,0.002840649,0.005209244,secondary,15086,0,-0.000541515
940,-2.717483725,51.57285137,44,3.51,0.386387279,0.579580918,7.475107743,0,0,0.37152623,4,91.18739783,0,4409.77436750000,8.75E-06,0.021237335,0.011399539,motorway,68884,0,0.000167484
941,-3.375310461,51.64574322,18,275.57,0,0,0,0,0,0,1,0,0,6793.40236864000,5.70E-07,0.002074142,0.01860812,residential,1062,0,9.89E-08
942,-3.469957069,52.43931786,18,266.31,0,0,0,26.9972867,0,2.607778113,4,45.56828459,24.32921314,349.28403342300,3.31E-06,0.003400438,0.009414222,unclassified,6375,0,-6.92E-05
943,-4.180975279,53.13133471,27,214.6,9.364548495,0,3.065774805,0,0,10.29821628,3,77.27146042,0,1420.06662421000,3.91E-06,0.004572354,0.005788576,service,7190,0,0.000471168
944,-3.09069811,52.00467227,27,561.1,0,33.75966686,0,0,15.33313504,0,3,0,0,13624.08030980000,2.97E-06,0.002359121,0.01149958,service,3522,0,-0.000112339
945,-4.351545844,52.92078082,18,38.37,21.86743341,0.802058111,5.115012107,0,0,0,4,72.21549637,0,374.74597539700,1.16E-06,0.003294404,0.017217477,unclassified,4955,0,-2.40E-06
946,-4.369987273,52.90243455,18,43.74,1.840400471,1.118963486,0,0,0,0,5,50.60365135,46.1130742,762.27199921700,2.64E-06,0.002558574,0.014420337,service,4955,0,-1.93E-05
947,-4.271769368,51.8063241,18,109.79,1.515593122,0,22.8359079,0,0,3.774409793,3,71.87408919,0,2171.73403165000,2.82E-06,0.003200867,0.009221828,secondary,9534,0,0.000951902
948,-4.547001233,52.90054686,18,79.68,0,0,0,0,0,11.51532111,3,0,0,2599.47608423000,2.92E-06,0.000317816,0.021359609,unclassified,2089,0,-0.000365524
949,-4.4145983,52.9221747,18,54.1,0,0,21.18248834,1.850458854,0,0.962840379,4,57.03324808,0,1536.06588970000,3.36E-06,0.003111858,0.021096938,unclassified,5341,0,-6.02E-05
950,-3.558727232,53.11426217,24,433.78,18.11451881,14.36772926,2.674119958,3.127360628,0,1.571234325,7,34.00815833,0.982021453,2554.32700877000,4.03E-06,0.00053588,0.007776875,secondary,369,0,0.000760116
951,-2.889093543,52.99246021,18,33.02,5.613887722,0,0.11199776,0,0,51.91096178,5,15.27369453,26.69746605,4492.22295450000,3.36E-06,0.00963763,0.018358076,primary,3444,0,-0.000118355
952,-3.572252714,52.88194271,29,395.9,11.07942393,24.02680736,3.108512762,0,0,0,5,59.67488949,2.110366462,3687.70120506000,1.67E-05,0.008987991,0.012227244,unclassified,3644,0,-0.000196095
953,-3.686474861,52.72436625,18,237.5,10.94450673,0.084080717,0.67264574,0,0,21.70683857,5,26.58352018,40.00840807,5587.99990027000,5.92E-06,0.002841182,0.006508174,unclassified,2434,0,-0.00034017
954,-3.611543936,52.78796824,27,457.3,13.0256265,0,26.51847657,0,0,0,3,60.45589693,0,3218.63262347000,3.35E-06,3.54E-06,0.020380341,unclassified,2699,0,-0.000844591
955,-5.232730628,51.87755947,12,47.56,6.072758522,0,10.26926382,0,0,0.572901747,4,80.09166428,2.99341163,6285.44189755000,7.05E-06,0.00661264,0.004507077,unclassified,2698,0,4.69E-06
956,-3.275840282,51.6419468,18,233.36,1.247932642,0.375883326,0,0,0,0,5,90.43752819,7.397383852,7977.00468697000,3.95E-06,0.001117035,0.005687801,unclassified,14570,0,-0.00046293
957,-4.640731676,52.91392749,44,-7.63,0,0,0,0,0.737680732,0,5,31.91206846,2.581882561,1320.66103542000,2.27E-05,0.00899269,0.010303582,unclassified,1194,0,-0.000133442
958,-4.335549128,52.94978214,18,100.55,3.381642512,0,0,0,0,0,3,3.806177719,92.81217977,2538.92739911000,7.92E-07,0.001107481,0.006588564,unclassified,136,0,-0.000457638
959,-3.467583748,52.85698588,18,501.75,2.728167628,0,9.843903811,0,3.360990015,0.885951343,5,79.83405991,3.346927296,5403.38628687000,2.55E-06,0.001350073,0.048429222,secondary,95,0,-0.001372136
960,-4.645614097,52.8585531,18,100.59,14.10311035,4.672631728,3.607442125,0,0,0.312455617,4,77.30436018,0,2947.99844783000,1.39E-06,0.001688311,0.006653386,unclassified,1216,0,9.55E-05
961,-4.689854428,52.85447186,18,24.64,23.38925701,0,0,0,0,0.888199633,2,75.72254335,0,7587.20833954000,2.71E-06,0.005917115,0.022027699,unclassified,1090,0,-0.000444792
962,-4.670816338,52.81818153,18,96.94,2.545352271,0,10.01265645,0,0,1.223456617,3,86.21853466,0,2464.06417844000,2.31E-06,0.002504072,0.001082703,service,1090,0,-4.94E-05
963,-3.601777739,52.02413691,18,359.61,0.934995548,0,0,0,0,0.786583556,3,24.32472544,73.95369546,9098.60445815000,1.50E-06,0.000589729,0.007205668,service,4185,0,-4.24E-05
964,-4.235209354,52.17974797,18,172.56,0,46.21776504,0,0,0,0,2,0,53.78223496,9771.38794130000,4.29E-06,0.001942434,0.01717048,secondary,3252,0,6.20E-05
965,-4.107794344,52.08612664,18,182.33,22.17591904,0.178598006,0,0,0,0,5,59.66661706,12.33814556,2778.87710800000,1.47E-06,0.003390024,0.016818755,unclassified,2488,0,-0.000151239
966,-3.170269947,53.00368438,18,338.31,46.66666667,0,0,0,0,18.26937547,3,27.88562829,7.178329571,3203.71422951000,7.58E-07,0.000437642,0.0161642,unclassified,6887,0,-0.000135096
967,-4.053615223,52.89827405,23,144.3,0,0,0,0,0,0,2,1.108614232,98.89138577,7343.50611861000,3.97E-06,0.000715203,0.00315359,unclassified,2918,0,3.05E-05
968,-3.602041882,53.11190744,27,420.67,3.759828449,0,1.343817012,0,0,1.729807005,3,93.16654753,0,3107.99248667000,4.01E-06,0.001163515,0.021595154,primary,369,0,0.001668489
